sample_id,corruption_mode,effective,true_dominant_mode,predicted_dominant_mode,true_bond,predicted_bond,true_angle,predicted_angle,true_torsion,predicted_torsion,true_ring,predicted_ring,true_clash,predicted_clash,true_chirality,predicted_chirality
val::c1cc2cn[nH]c2cc1NC1CCCCCC1__gen0000,bond_length,True,bond,torsion,0.002105273772031069,0.008694030344486237,1.362391888193315e-08,0.013366268016397953,2.2351741790771484e-08,0.05538388341665268,7.0123111761688506e-09,0.008503692224621773,0.0,9.990567195927724e-05,0.0,0.00020168197806924582
val::c1cc2cn[nH]c2cc1NC1CCCCCC1__gen0000,clash,True,bond,torsion,0.037925392389297485,0.0489596389234066,0.026516396552324295,0.037682563066482544,0.0,0.06941425800323486,0.0,0.030140820890665054,0.0010979719227179885,0.00029510079184547067,0.0,0.0005377764464356005
val::c1cc2cn[nH]c2cc1NC1CCCCCC1__gen0000,ring,True,torsion,torsion,0.041464321315288544,0.008995466865599155,0.059779584407806396,0.013690894469618797,0.09766188263893127,0.05538511648774147,0.055138833820819855,0.008717019110918045,0.0,9.903158934321254e-05,0.0,0.00020313943969085813
val::c1cc2cn[nH]c2cc1NC1CCCCCC1__gen0000,zero,False,clean,torsion,0.0,0.008687284775078297,0.0,0.013335849158465862,0.0,0.055395178496837616,0.0,0.008500320836901665,0.0,0.0001001891287160106,0.0,0.00020230820518918335
val::c1cc(C(c2nnnn2C2CCCCC2)N2CCN3CCCC3C2)ccn1__gen0000,torsion,True,torsion,torsion,2.3841858265427618e-08,0.011197114363312721,3.7317690271265747e-08,0.01464875228703022,0.13089969754219055,0.08368482440710068,4.4151587275109705e-08,0.010371693409979343,0.0,9.447086631553248e-05,0.0,0.00021189528342802078
val::c1cc(C(c2nnnn2C2CCCCC2)N2CCN3CCCC3C2)ccn1__gen0000,bond_angle,True,torsion,torsion,2.1855036891338386e-08,0.011190840043127537,0.002609193790704012,0.014783945865929127,0.09635479748249054,0.08168739080429077,1.7660635620586618e-08,0.01043483056128025,0.0,9.486248745815828e-05,0.0,0.00021082506282255054
val::c1cc(C(c2nnnn2C2CCCCC2)N2CCN3CCCC3C2)ccn1__gen0000,bond_length,True,bond,torsion,0.0013333519455045462,0.011174296028912067,3.213467891782784e-08,0.014711298048496246,0.0,0.08218353986740112,4.4151589051466544e-09,0.01038332562893629,0.0,9.447203774470836e-05,0.0,0.00021098513389006257
val::c1cc(C(c2nnnn2C2CCCCC2)N2CCN3CCCC3C2)ccn1__gen0000,clash,True,bond,torsion,0.09290888905525208,0.09784941375255585,0.01783997006714344,0.05337974429130554,0.0,0.10945562273263931,0.0,0.04944000020623207,0.0005203719483688474,0.0003287633298896253,0.0,0.0006673914613202214
val::c1cc(C(c2nnnn2C2CCCCC2)N2CCN3CCCC3C2)ccn1__gen0000,ring,True,torsion,torsion,0.046222854405641556,0.011974814347922802,0.06660130620002747,0.015498890541493893,0.0916338860988617,0.08381691575050354,0.061277348548173904,0.010978341102600098,0.0,9.451736696064472e-05,0.0,0.00021427338651847094
val::c1cc(C(c2nnnn2C2CCCCC2)N2CCN3CCCC3C2)ccn1__gen0000,zero,False,clean,torsion,0.0,0.011172277852892876,0.0,0.014702875167131424,0.0,0.08248372375965118,0.0,0.010393615812063217,0.0,9.466782648814842e-05,0.0,0.00021118702716194093
val::c1cc(C(c2nnnn2C2CCCCC2)N2CCN3CCCC3C2)ccn1__gen0001,torsion,True,torsion,torsion,1.9868215517249155e-08,0.01124473288655281,1.6585639528443608e-08,0.014643123373389244,0.13089972734451294,0.08455890417098999,3.090611144784816e-08,0.010381779633462429,0.0,9.434463572688401e-05,0.0,0.00021248449047561735
val::c1cc(C(c2nnnn2C2CCCCC2)N2CCN3CCCC3C2)ccn1__gen0001,bond_angle,True,torsion,torsion,1.9868215517249155e-08,0.011237889528274536,0.0029261859599500895,0.014728069305419922,0.08562600612640381,0.08323542028665543,3.5321271241173235e-08,0.010420801118016243,0.0,9.459400462219492e-05,0.0,0.00021177124290261418
val::c1cc(C(c2nnnn2C2CCCCC2)N2CCN3CCCC3C2)ccn1__gen0001,bond_length,True,bond,torsion,0.001333344029262662,0.011251848191022873,7.256217404716381e-09,0.014745088294148445,2.9802322387695312e-08,0.08321445435285568,1.7660635620586618e-08,0.010423590429127216,0.0,9.448591299587861e-05,0.0,0.0002117417607223615
val::c1cc(C(c2nnnn2C2CCCCC2)N2CCN3CCCC3C2)ccn1__gen0001,clash,True,torsion,torsion,0.05633056163787842,0.06243761628866196,0.03163127228617668,0.04516923800110817,0.4649883508682251,0.10294949263334274,0.12517902255058289,0.04113837704062462,0.0004391887632664293,0.0002457989030517638,0.0,0.000522594666108489
val::c1cc(C(c2nnnn2C2CCCCC2)N2CCN3CCCC3C2)ccn1__gen0001,ring,True,torsion,torsion,0.04605263099074364,0.0114286532625556,0.06508679687976837,0.014931220561265945,0.11084920167922974,0.08247954398393631,0.05896598473191261,0.010460637509822845,0.0,9.400391718372703e-05,0.0,0.00021194538567215204
val::c1cc(C(c2nnnn2C2CCCCC2)N2CCN3CCCC3C2)ccn1__gen0001,zero,False,clean,torsion,0.0,0.011219743639230728,0.0,0.014697238802909851,0.0,0.0833461731672287,0.0,0.010403543710708618,0.0,9.454053360968828e-05,0.0,0.00021177287271711975
val::c1ccc2[nH]c(-c3cc[nH+]c4ccccc34)nc2c1__gen0001,torsion,True,torsion,torsion,7.71354251583034e-08,0.012389848940074444,8.453022104504271e-08,0.014482587575912476,0.5235986709594727,0.08767034858465195,8.514949456639442e-08,0.009846825152635574,0.0,0.00010288644261891022,0.0,0.00022979584173299372
val::c1ccc2[nH]c(-c3cc[nH+]c4ccccc34)nc2c1__gen0001,bond_angle,True,torsion,torsion,7.012311442622376e-08,0.012611376121640205,0.006142371334135532,0.01434408500790596,0.01961970329284668,0.09309186786413193,8.514949456639442e-08,0.009806966409087181,0.0,0.00010211550397798419,0.0,0.00023335276637226343
val::c1ccc2[nH]c(-c3cc[nH+]c4ccccc34)nc2c1__gen0001,bond_length,True,bond,torsion,0.00235295994207263,0.012521040625870228,1.3004649801473533e-08,0.014272578060626984,0.0,0.0922183245420456,3.973643103449831e-08,0.009738048538565636,0.0,0.00010189304157393053,0.0,0.00023272432736121118
val::c1ccc2[nH]c(-c3cc[nH+]c4ccccc34)nc2c1__gen0001,clash,True,angle,bond,0.07491134852170944,0.25246772170066833,0.13298097252845764,0.09556128084659576,0.0,0.13560236990451813,0.12128502875566483,0.10105439275503159,0.0015081205638125539,0.0009326327708549798,0.0,0.001730541349388659
val::c1ccc2[nH]c(-c3cc[nH+]c4ccccc34)nc2c1__gen0001,ring,True,torsion,torsion,0.006462139077484608,0.01232485193759203,0.016885312274098396,0.014105253852903843,0.03345751389861107,0.0911390408873558,0.008439711295068264,0.009566865861415863,0.0,0.00010084574751090258,0.0,0.0002311619755346328
val::c1ccc2[nH]c(-c3cc[nH+]c4ccccc34)nc2c1__gen0001,zero,False,clean,torsion,0.0,0.012517961673438549,0.0,0.014267213642597198,0.0,0.09270700067281723,0.0,0.009760648012161255,0.0,0.00010203287092735991,0.0,0.00023286906071007252
val::c1ccc2[nH]c(-c3cc[nH+]c4ccccc34)nc2c1__gen0000,torsion,True,torsion,torsion,7.71354251583034e-08,0.012408575974404812,5.852092499480932e-08,0.014450701884925365,0.5235989689826965,0.0883961021900177,8.514949456639442e-08,0.009833822026848793,0.0,0.00010275906970491633,0.0,0.00023024329857435077
val::c1ccc2[nH]c(-c3cc[nH+]c4ccccc34)nc2c1__gen0000,bond_angle,True,torsion,torsion,6.661695550747027e-08,0.01256177294999361,0.0047708856873214245,0.014344153925776482,0.05396127328276634,0.0922989472746849,7.947286206899662e-08,0.00980126392096281,0.0,0.00010219353862339631,0.0,0.0002327855909243226
val::c1ccc2[nH]c(-c3cc[nH+]c4ccccc34)nc2c1__gen0000,bond_length,True,bond,torsion,0.002352973911911249,0.012521040625870228,2.3841858265427618e-08,0.014272578060626984,0.0,0.09221841394901276,3.973643103449831e-08,0.009738053195178509,0.0,0.00010189314343733713,0.0,0.00023272432736121118
val::c1ccc2[nH]c(-c3cc[nH+]c4ccccc34)nc2c1__gen0000,clash,True,angle,bond,0.10431689769029617,0.2932382822036743,0.15398216247558594,0.10639423877000809,0.06052810698747635,0.13925543427467346,0.15262548625469208,0.1162232905626297,0.001508119166828692,0.0011006550630554557,0.0,0.0020111561752855778
val::c1ccc2[nH]c(-c3cc[nH+]c4ccccc34)nc2c1__gen0000,ring,True,torsion,torsion,0.0064621251076459885,0.01232485193759203,0.016885312274098396,0.014105253852903843,0.03345775604248047,0.09113907814025879,0.00843966007232666,0.009566865861415863,0.0,0.00010084574751090258,0.0,0.0002311619755346328
val::c1ccc2[nH]c(-c3cc[nH+]c4ccccc34)nc2c1__gen0000,zero,False,clean,torsion,0.0,0.012517967261373997,0.0,0.01426722016185522,0.0,0.09270704537630081,0.0,0.009760648012161255,0.0,0.00010203297279076651,0.0,0.00023286906071007252
val::c1ccc2[nH]c(N3CCOCC3)nc2c1__gen0000,torsion,True,torsion,torsion,1.033147185580674e-07,0.01053866371512413,1.0796313176797412e-07,0.015160546638071537,0.5235987305641174,0.07013323158025742,8.940696716308594e-08,0.010064268484711647,0.0,0.00010909337288467214,0.0,0.00021580969041679054
val::c1ccc2[nH]c(N3CCOCC3)nc2c1__gen0000,bond_angle,True,torsion,torsion,6.755193027174755e-08,0.010552315041422844,0.005068578757345676,0.015126463025808334,0.08160249143838882,0.07072354108095169,4.470348358154297e-08,0.010048728436231613,0.0,0.00010894709703279659,0.0,0.00021620310144498944
val::c1ccc2[nH]c(N3CCOCC3)nc2c1__gen0000,bond_length,True,bond,torsion,0.002666675951331854,0.010512233711779118,8.996927647331177e-09,0.015140888281166553,0.0,0.0694894939661026,1.4901161193847656e-08,0.010010640136897564,0.0,0.00010856998414965346,0.0,0.00021504468168132007
val::c1ccc2[nH]c(N3CCOCC3)nc2c1__gen0000,clash,True,bond,torsion,0.08369695395231247,0.0704483911395073,0.047167133539915085,0.04741860553622246,0.0,0.08588754385709763,0.0,0.040372129529714584,0.001912335050292313,0.00039971107617020607,0.0,0.0007003239006735384
val::c1ccc2[nH]c(N3CCOCC3)nc2c1__gen0000,ring,True,torsion,torsion,0.028699597343802452,0.011240538209676743,0.053849972784519196,0.015603804029524326,0.38317543268203735,0.07129933685064316,0.02593742311000824,0.01030854880809784,0.0,0.00010559763904893771,0.0,0.0002162088785553351
val::c1ccc2[nH]c(N3CCOCC3)nc2c1__gen0000,zero,False,clean,torsion,0.0,0.010537494905292988,0.0,0.01516321673989296,0.0,0.0700850784778595,0.0,0.010065481998026371,0.0,0.00010910554556176066,0.0,0.00021577757433988154
val::c1ccc2[nH]c(N3CCOCC3)nc2c1__gen0001,torsion,True,torsion,torsion,7.152557657263969e-08,0.011003642342984676,4.948310206032147e-08,0.014341098256409168,0.5235989093780518,0.08753962814807892,8.195638656616211e-08,0.00971370842307806,0.0,0.00010470778943272308,0.0,0.00022637256188318133
val::c1ccc2[nH]c(N3CCOCC3)nc2c1__gen0001,bond_angle,True,torsion,torsion,7.947286206899662e-08,0.011172642931342125,0.00488850986585021,0.01416618749499321,0.04189896583557129,0.093238465487957,1.1920928955078125e-07,0.00965846423059702,0.0,0.00010383167682448402,0.0,0.0002299304323969409
val::c1ccc2[nH]c(N3CCOCC3)nc2c1__gen0001,bond_length,True,bond,torsion,0.002666679909452796,0.011083890683948994,2.249231911832794e-08,0.014106716960668564,0.0,0.0919034332036972,1.4901161193847656e-08,0.009579732082784176,0.0,0.00010334231046726927,0.0,0.0002286989038111642
val::c1ccc2[nH]c(N3CCOCC3)nc2c1__gen0001,clash,True,bond,bond,0.4511336386203766,0.5767154693603516,0.22318968176841736,0.15777362883090973,0.0,0.1489938348531723,0.325303852558136,0.20671787858009338,0.0018678163178265095,0.004388616420328617,0.0,0.006445478182286024
val::c1ccc2[nH]c(N3CCOCC3)nc2c1__gen0001,ring,True,angle,torsion,0.030566608533263206,0.011906313709914684,0.05007919296622276,0.014872138388454914,0.014550209045410156,0.09264951199293137,0.03794069588184357,0.010197862051427364,0.0,0.00010226392623735592,0.0,0.00022972463921178132
val::c1ccc2[nH]c(N3CCOCC3)nc2c1__gen0001,zero,False,clean,torsion,0.0,0.011111492291092873,0.0,0.014126293361186981,0.0,0.09268821030855179,0.0,0.009631807915866375,0.0,0.00010382692562416196,0.0,0.00022944049851503223
val::c1ccc2c3c([nH]c2c1)-c1[nH]ncc1CC3__gen0000,bond_length,True,bond,torsion,0.0026666680350899696,0.01118085253983736,0.0,0.015347461216151714,0.0,0.06611967831850052,0.0,0.009844423271715641,0.0,0.00010828160884557292,0.0,0.00021517595450859517
val::c1ccc2c3c([nH]c2c1)-c1[nH]ncc1CC3__gen0000,clash,True,ring,bond,0.3880438506603241,0.644972562789917,0.10504765063524246,0.21273857355117798,0.0,0.1489984393119812,0.6127008199691772,0.278729110956192,0.002024916000664234,0.0023990601766854525,0.0,0.0036333941388875246
val::c1ccc2c3c([nH]c2c1)-c1[nH]ncc1CC3__gen0000,ring,True,angle,torsion,0.013533925637602806,0.011292184703052044,0.023038815706968307,0.015452480874955654,0.0,0.06566806882619858,0.006780699826776981,0.009883800521492958,0.0,0.00010783531615743414,0.0,0.0002149768261006102
val::c1ccc2c3c([nH]c2c1)-c1[nH]ncc1CC3__gen0000,zero,False,clean,torsion,0.0,0.011349421925842762,0.0,0.01550278626382351,0.0,0.06678083539009094,0.0,0.00999679509550333,0.0,0.00010894937440752983,0.0,0.00021636993915308267
val::c1ccc2c3c([nH]c2c1)-c1[nH]ncc1CC3__gen0001,bond_length,True,angle,torsion,0.005167905706912279,0.011544295586645603,0.005669618956744671,0.015703517943620682,0.0,0.06703045964241028,0.005627594422549009,0.010157245211303234,0.0,0.00010929715062957257,0.0,0.00021745110279880464
val::c1ccc2c3c([nH]c2c1)-c1[nH]ncc1CC3__gen0001,clash,True,bond,bond,0.20509162545204163,0.2700764238834381,0.15856188535690308,0.11145222932100296,0.0,0.09986620396375656,0.15335585176944733,0.11538749188184738,0.0020249225199222565,0.0013235609512776136,0.0,0.0020190945360809565
val::c1ccc2c3c([nH]c2c1)-c1[nH]ncc1CC3__gen0001,ring,True,angle,torsion,0.01353393029421568,0.011292173527181149,0.023038823157548904,0.015452473424375057,0.0,0.0656680092215538,0.006780718453228474,0.009883790276944637,0.0,0.00010783520701806992,0.0,0.00021497660782188177
val::c1ccc2c3c([nH]c2c1)-c1[nH]ncc1CC3__gen0001,zero,False,clean,torsion,0.0,0.011349416337907314,0.0,0.015502778813242912,0.0,0.06678079813718796,0.0,0.009996789507567883,0.0,0.00010894927254412323,0.0,0.0002163697499781847
val::c1ccc2c(c1)Cn1c-2nc2ccccc21__gen0001,bond_length,True,angle,torsion,0.005415115039795637,0.011337695643305779,0.006832458544522524,0.015307228080928326,0.0,0.06592074781656265,0.006327309180051088,0.00978795625269413,0.0,0.00010769421351142228,0.0,0.0002146073238691315
val::c1ccc2c(c1)Cn1c-2nc2ccccc21__gen0001,clash,True,bond,torsion,0.07811465114355087,0.07991284877061844,0.04159584641456604,0.0484415665268898,0.0,0.08083169907331467,0.0,0.04085162654519081,0.00219594594091177,0.00045407612924464047,0.0,0.0007742548477835953
val::c1ccc2c(c1)Cn1c-2nc2ccccc21__gen0001,ring,True,angle,torsion,0.010368268936872482,0.011045100167393684,0.020106365904211998,0.015009633265435696,0.0,0.06451191008090973,0.00775941414758563,0.00950217992067337,0.0,0.0001064740281435661,0.0,0.00021245449897833169
val::c1ccc2c(c1)Cn1c-2nc2ccccc21__gen0001,zero,False,clean,torsion,0.0,0.011193860322237015,0.0,0.015146979130804539,0.0,0.06579306721687317,0.0,0.009666621685028076,0.0,0.00010759381257230416,0.0,0.00021397836098913103
val::c1ccc2c(c1)Cn1c-2nc2ccccc21__gen0000,bond_length,True,ring,torsion,0.005557446740567684,0.011387016624212265,0.0071966745890676975,0.015339531935751438,0.0,0.06614844501018524,0.008482418954372406,0.009824171662330627,0.0,0.00010786709026433527,0.0,0.00021491717780008912
val::c1ccc2c(c1)Cn1c-2nc2ccccc21__gen0000,clash,True,ring,bond,0.19894659519195557,0.41805994510650635,0.17414918541908264,0.14233189821243286,0.0,0.1030213013291359,0.30365532636642456,0.1768191009759903,0.0021959461737424135,0.004310742020606995,0.0,0.00547168031334877
val::c1ccc2c(c1)Cn1c-2nc2ccccc21__gen0000,ring,True,angle,torsion,0.010368273593485355,0.011045104824006557,0.020106352865695953,0.015009633265435696,0.0,0.06451189517974854,0.007759420666843653,0.009502184577286243,0.0,0.0001064740281435661,0.0,0.00021245449897833169
val::c1ccc2c(c1)Cn1c-2nc2ccccc21__gen0000,zero,False,clean,torsion,0.0,0.011193854734301567,0.0,0.015146985650062561,0.0,0.06579304486513138,0.0,0.009666621685028076,0.0,0.00010759381257230416,0.0,0.00021397815726231784
val::c1ccc2c(c1)N(CCN1CCCCC1)C1=NCC[NH+]12__gen0000,torsion,True,torsion,torsion,3.109807522605479e-08,0.008625198155641556,4.658753738340238e-08,0.012462195008993149,0.17453299462795258,0.06583797186613083,2.3841858265427618e-08,0.008386247791349888,0.0,0.00010116534394910559,0.0,0.00021476844267453998
val::c1ccc2c(c1)N(CCN1CCCCC1)C1=NCC[NH+]12__gen0000,bond_angle,True,torsion,torsion,8.551970864800751e-08,0.008675912395119667,0.0036837479565292597,0.012415245175361633,0.08039283007383347,0.06750580668449402,8.34465012644614e-08,0.008371422067284584,0.0,0.00010084276436828077,0.0,0.00021605203801300377
val::c1ccc2c(c1)N(CCN1CCCCC1)C1=NCC[NH+]12__gen0000,bond_length,True,bond,torsion,0.001739133964292705,0.008697213605046272,1.644266056644028e-08,0.012467133812606335,0.0,0.06704911589622498,5.9604645663569045e-09,0.0083948764950037,0.0,0.00010059927444672212,0.0,0.0002153561799786985
val::c1ccc2c(c1)N(CCN1CCCCC1)C1=NCC[NH+]12__gen0000,clash,True,bond,bond,0.09546902030706406,0.1339627057313919,0.0245194211602211,0.06433860957622528,0.0,0.09367880970239639,0.0,0.06188647076487541,0.0009991155238822103,0.0006223419914022088,0.0,0.001114623504690826
val::c1ccc2c(c1)N(CCN1CCCCC1)C1=NCC[NH+]12__gen0000,ring,True,torsion,torsion,0.030513232573866844,0.008947636000812054,0.04392814636230469,0.012701324187219143,0.048468947410583496,0.06654651463031769,0.03531978651881218,0.008527591824531555,0.0,9.917353600030765e-05,0.0,0.00021491307415999472
val::c1ccc2c(c1)N(CCN1CCCCC1)C1=NCC[NH+]12__gen0000,zero,False,clean,torsion,0.0,0.008647697046399117,0.0,0.012402649968862534,0.0,0.06712761521339417,0.0,0.008361688815057278,0.0,0.00010087450937135145,0.0,0.00021569282398559153
val::c1ccc2c(c1)N(CCN1CCCCC1)C1=NCC[NH+]12__gen0001,torsion,True,torsion,torsion,2.8506569549335836e-08,0.008616496808826923,6.30301997261995e-08,0.012551871128380299,0.1745329350233078,0.06420966237783432,3.5762788286319847e-08,0.0084241833537817,0.0,0.00010136455966858193,0.0,0.00021353217016439885
val::c1ccc2c(c1)N(CCN1CCCCC1)C1=NCC[NH+]12__gen0001,bond_angle,True,torsion,torsion,4.664711283908218e-08,0.008608574979007244,0.0039000539109110832,0.012611215002834797,0.08487534523010254,0.06325404345989227,3.5762788286319847e-08,0.008451122790575027,0.0,0.00010161677346331999,0.0,0.00021287183335516602
val::c1ccc2c(c1)N(CCN1CCCCC1)C1=NCC[NH+]12__gen0001,bond_length,True,bond,torsion,0.0017391390865668654,0.008642804808914661,1.0961773710960188e-08,0.012676740065217018,0.0,0.06290460377931595,1.1920929132713809e-08,0.008482921868562698,0.0,0.0001013875735225156,0.0,0.00021229693084023893
val::c1ccc2c(c1)N(CCN1CCCCC1)C1=NCC[NH+]12__gen0001,clash,True,bond,torsion,0.04679638519883156,0.04055384546518326,0.025716857984662056,0.03203956410288811,0.0,0.0740145593881607,0.0,0.026215052232146263,0.0007613046909682453,0.00029200498829595745,0.0,0.0005533191142603755
val::c1ccc2c(c1)N(CCN1CCCCC1)C1=NCC[NH+]12__gen0001,ring,True,angle,torsion,0.02725468948483467,0.008857411332428455,0.04655453935265541,0.01290926430374384,0.04385583475232124,0.06265462189912796,0.028588837012648582,0.008635183796286583,0.0,0.00010099096834892407,0.0,0.00021303775429259986
val::c1ccc2c(c1)N(CCN1CCCCC1)C1=NCC[NH+]12__gen0001,zero,False,clean,torsion,0.0,0.008594400249421597,0.0,0.012612040154635906,0.0,0.06297453492879868,0.0,0.008449762128293514,0.0,0.00010166263382416219,0.0,0.00021262899099383503
val::c1ccc2c(c1)NC(CN1CCOCC1)CO2__gen0001,torsion,True,torsion,torsion,4.8328089974347677e-08,0.008896724320948124,4.9086178677271164e-08,0.0128018232062459,0.2617994546890259,0.07293911278247833,2.8049244704675402e-08,0.008642923086881638,0.0,0.00010432276758365333,0.0,0.00021939142607152462
val::c1ccc2c(c1)NC(CN1CCOCC1)CO2__gen0001,bond_angle,True,torsion,torsion,4.8328089974347677e-08,0.008889652788639069,0.005093888379633427,0.012952073477208614,0.03403404355049133,0.07066281139850616,4.9086178677271164e-08,0.00871205423027277,0.0,0.00010490498243598267,0.0,0.00021798216039314866
val::c1ccc2c(c1)NC(CN1CCOCC1)CO2__gen0001,bond_length,True,bond,torsion,0.002162182703614235,0.008990511298179626,1.4024622352337701e-08,0.013049207627773285,0.0,0.07076934725046158,1.4024622352337701e-08,0.008775454945862293,0.0,0.00010409310925751925,0.0,0.00021725668921135366
val::c1ccc2c(c1)NC(CN1CCOCC1)CO2__gen0001,clash,True,bond,bond,0.1994609385728836,0.17789658904075623,0.029920535162091255,0.0762370377779007,0.0,0.10539162904024124,0.0,0.07547537982463837,0.0012332743499428034,0.0007009006221778691,0.0,0.0012230206048116088
val::c1ccc2c(c1)NC(CN1CCOCC1)CO2__gen0001,ring,True,torsion,torsion,0.03874548524618149,0.00944315642118454,0.05857864022254944,0.013487858697772026,0.08919495344161987,0.07058022171258926,0.051621999591588974,0.009055481292307377,0.0,0.00010224989091511816,0.0,0.0002169362414861098
val::c1ccc2c(c1)NC(CN1CCOCC1)CO2__gen0001,zero,False,clean,torsion,0.0,0.008859203197062016,0.0,0.012895840220153332,0.0,0.07084937393665314,0.0,0.008681714534759521,0.0,0.00010478020703885704,0.0,0.000217972177779302
val::c1ccc2c(c1)NC(CN1CCOCC1)CO2__gen0000,torsion,True,torsion,torsion,9.987805071887124e-08,0.009001980535686016,9.116004662246269e-08,0.01247851736843586,0.26179933547973633,0.0801977887749672,1.0518466808662197e-07,0.008507330901920795,0.0,0.00010287191980751231,0.0,0.00022408657241612673
val::c1ccc2c(c1)NC(CN1CCOCC1)CO2__gen0000,bond_angle,True,torsion,torsion,4.5106219204171794e-08,0.009068514220416546,0.004493746906518936,0.012424369342625141,0.010147690773010254,0.08252763748168945,4.207386794519152e-08,0.008494095876812935,0.0,0.00010251349885948002,0.0,0.00022569535940419883
val::c1ccc2c(c1)NC(CN1CCOCC1)CO2__gen0000,bond_length,True,bond,torsion,0.002162182703614235,0.009178617037832737,3.155540184707206e-08,0.012537534348666668,0.0,0.08245392143726349,1.4024622352337701e-08,0.00856689177453518,0.0,0.00010179280798183754,0.0,0.0002248961536679417
val::c1ccc2c(c1)NC(CN1CCOCC1)CO2__gen0000,clash,True,angle,torsion,0.0038866675458848476,0.010303919203579426,0.027707338333129883,0.013828783296048641,0.0,0.08471229672431946,0.0,0.009227504953742027,0.001164871035143733,0.00010344771726522595,0.0,0.00023081043036654592
val::c1ccc2c(c1)NC(CN1CCOCC1)CO2__gen0000,ring,True,ring,torsion,0.0449029766023159,0.010025565512478352,0.058550555258989334,0.013354800641536713,0.03647947311401367,0.082293801009655,0.0611497238278389,0.009140374138951302,0.0,9.940968448063359e-05,0.0,0.00022482068743556738
val::c1ccc2c(c1)NC(CN1CCOCC1)CO2__gen0000,zero,False,clean,torsion,0.0,0.009041285142302513,0.0,0.012387518770992756,0.0,0.08254333585500717,0.0,0.00847328919917345,0.0,0.0001024466473609209,0.0,0.0002255926956422627
val::c1ccc2c(Cn3nnc4ccccc43)cccc2c1__gen0000,torsion,True,torsion,torsion,5.960464477539063e-08,0.010206458158791065,8.48608507908466e-08,0.013129924423992634,0.2617993950843811,0.06647063791751862,3.973643103449831e-08,0.008664324879646301,0.0,0.000101189456472639,0.0,0.00021505801123566926
val::c1ccc2c(Cn3nnc4ccccc43)cccc2c1__gen0000,bond_angle,True,torsion,torsion,7.285012060265217e-08,0.010173310525715351,0.005744733847677708,0.013231378979980946,0.02893751859664917,0.06473645567893982,9.650275956119003e-08,0.00871177390217781,0.0,0.00010163936531171203,0.0,0.0002138512791134417
val::c1ccc2c(Cn3nnc4ccccc43)cccc2c1__gen0000,bond_length,True,bond,torsion,0.002222256502136588,0.010242721065878868,1.4143474835748293e-08,0.01333303190767765,7.450580596923828e-08,0.06457924097776413,5.108969602929392e-08,0.008760157972574234,0.0,0.00010104424291057512,0.0,0.0002127320331055671
val::c1ccc2c(Cn3nnc4ccccc43)cccc2c1__gen0000,clash,True,torsion,bond,0.27528488636016846,0.5368831157684326,0.15446040034294128,0.16566726565361023,2.3681015968322754,0.1428508460521698,0.37355202436447144,0.2079838216304779,0.0013211410259827971,0.0029085141140967607,0.0,0.004422765225172043
val::c1ccc2c(Cn3nnc4ccccc43)cccc2c1__gen0000,ring,True,torsion,torsion,0.04215671122074127,0.010699622333049774,0.057459767907857895,0.013834319077432156,0.178834468126297,0.063991479575634,0.058882344514131546,0.00908401608467102,0.0,0.00010158257646253332,0.0,0.0002151193330064416
val::c1ccc2c(Cn3nnc4ccccc43)cccc2c1__gen0000,zero,False,clean,torsion,0.0,0.010160146281123161,0.0,0.01322532631456852,0.0,0.06460960954427719,0.0,0.00870786514133215,0.0,0.00010164973355131224,0.0,0.0002137252886313945
val::c1ccc2c(Cn3nnc4ccccc43)cccc2c1__gen0001,torsion,True,torsion,torsion,1.0927518445669193e-07,0.01049742940813303,8.688135011425402e-08,0.012547066435217857,0.2617994546890259,0.07914095371961594,7.947286206899662e-08,0.008414104580879211,0.0,9.843792940955609e-05,0.0,0.00022357814304996282
val::c1ccc2c(Cn3nnc4ccccc43)cccc2c1__gen0001,bond_angle,True,torsion,torsion,9.602970862943039e-08,0.010504706762731075,0.005679575260728598,0.012691217474639416,0.01080334186553955,0.07715562731027603,7.947286206899662e-08,0.0084812231361866,0.0,9.891473746392876e-05,0.0,0.00022243897547014058
val::c1ccc2c(Cn3nnc4ccccc43)cccc2c1__gen0001,bond_length,True,bond,torsion,0.002222246490418911,0.010535470210015774,2.4245956353752263e-08,0.012742922641336918,1.1920928955078125e-07,0.07691442221403122,2.2706531765948057e-08,0.008502630516886711,0.0,9.827688336372375e-05,0.0,0.00022113598242867738
val::c1ccc2c(Cn3nnc4ccccc43)cccc2c1__gen0001,clash,True,bond,bond,0.19993548095226288,0.18952274322509766,0.03461345657706261,0.07051682472229004,0.0,0.11578309535980225,0.0,0.06682505458593369,0.0013211342738941312,0.0005634597036987543,0.0,0.001072116894647479
val::c1ccc2c(Cn3nnc4ccccc43)cccc2c1__gen0001,ring,True,torsion,torsion,0.04063837602734566,0.011343719437718391,0.06842530518770218,0.01345921866595745,0.08706343173980713,0.07928925007581711,0.05012211948633194,0.009048725478351116,0.0,9.960117313312367e-05,0.0,0.0002267231757286936
val::c1ccc2c(Cn3nnc4ccccc43)cccc2c1__gen0001,zero,False,clean,torsion,0.0,0.010447836481034756,0.0,0.01263881754130125,0.0,0.07694844156503677,0.0,0.008450898341834545,0.0,9.884968312690035e-05,0.0,0.0002221208269475028
