partition,seed,molecule_id,source_index,source_ba_objective,ba_ba_objective,bac_ba_objective,source_violation_count,ba_violation_count,bac_violation_count,source_penetration_sum,ba_penetration_sum,bac_penetration_sum,source_catastrophic,ba_catastrophic,bac_catastrophic,active_steric_count,fallback,rejected,trust_clipped,backtracking_fraction,rms,atom_max,chirality_preserved,ring_nonregression
dev_a,173,COc1cc(C(=O)OCC(=O)N2CCOCC2)c([N+](=O)[O-])cc1OC,0,-2.325775323749343,-2.5576155641700256,-2.5576155641700256,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.003000000000000005,0.007092643204041014,1,1
dev_a,173,COc1cc(C(=O)OCC(=O)N2CCOCC2)c([N+](=O)[O-])cc1OC,1,-2.4248940735910853,-2.6321959539583872,-2.6321959539583872,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.00300000000000001,0.009752524715271953,1,1
dev_a,173,COc1cc(C(=O)OCC(=O)N2CCOCC2)c([N+](=O)[O-])cc1OC,2,-2.294496634239066,-2.465172279969407,-2.465172279969407,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.002999999999999991,0.008328294569304763,1,1
dev_a,173,CCC1(C)Cc2c(sc3[nH]c(=O)[nH]c(=O)c23)CS1,0,-2.3109436917022768,-2.4523276021495146,-2.4523276021495146,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0029999999999999914,0.0070842905318970984,1,1
dev_a,173,CCC1(C)Cc2c(sc3[nH]c(=O)[nH]c(=O)c23)CS1,1,-2.2930033318140746,-2.439499352612172,-2.439499352612172,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.002999999999999994,0.006322943246557687,1,1
dev_a,173,CCC1(C)Cc2c(sc3[nH]c(=O)[nH]c(=O)c23)CS1,2,-2.2561540942695104,-2.400829902991224,-2.400829902991224,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.003000000000000004,0.0067077887295540215,1,1
dev_a,173,COc1ccc([N+](=O)[O-])cc1N(CC(=O)N1CCCCC1)S(C)(=O)=O,0,-2.6215338206885765,-2.779176635562836,-2.779176635562836,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.0029999999999999866,0.009643463540884547,1,1
dev_a,173,COc1ccc([N+](=O)[O-])cc1N(CC(=O)N1CCCCC1)S(C)(=O)=O,1,-2.6264240390597164,-2.7918820519269625,-2.7918820519269625,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.002999999999999993,0.006564761900690789,1,1
dev_a,173,COc1ccc([N+](=O)[O-])cc1N(CC(=O)N1CCCCC1)S(C)(=O)=O,2,-2.44918428440233,-2.44918428440233,-2.5081950843699246,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.25,0.0007500000000000036,0.002154817222064475,1,1
dev_a,173,Cc1cc(NC(=O)CN2C(=O)CC(c3ccco3)Sc3ccccc32)no1,0,-2.7316903214547485,-2.836268427808543,-2.836268427808543,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0029999999999999957,0.006655779004679911,1,1
dev_a,173,Cc1cc(NC(=O)CN2C(=O)CC(c3ccco3)Sc3ccccc32)no1,1,-2.468581875676318,-2.637149042586154,-2.637149042586154,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.0029999999999999975,0.007415040761503505,1,1
dev_a,173,Cc1cc(NC(=O)CN2C(=O)CC(c3ccco3)Sc3ccccc32)no1,2,-2.6001384947688084,-2.7647649225931272,-2.7647649225931272,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0030000000000000157,0.009430517127092246,1,1
dev_a,173,CC1(C)C2([N+](=O)[O-])CN3CC1([N+](=O)[O-])CN(C2)C3c1ccccc1,0,-2.3861039380777553,-2.6243612801005085,-2.6243612801005085,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0030000000000000005,0.00856291953504543,1,1
dev_a,173,CC1(C)C2([N+](=O)[O-])CN3CC1([N+](=O)[O-])CN(C2)C3c1ccccc1,1,-2.4014198982403254,-2.6407516227076298,-2.6407516227076298,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.0029999999999999914,0.007505963403416084,1,1
dev_a,173,CC1(C)C2([N+](=O)[O-])CN3CC1([N+](=O)[O-])CN(C2)C3c1ccccc1,2,-2.5144741270796174,-2.7358548000861767,-2.7358548000861767,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0030000000000000014,0.0067596997572601245,1,1
dev_a,173,Cc1ccnc(N=Cc2nc(-c3ccccc3Br)oc2O)c1,0,-1.8254884186089344,-2.1408629969300694,-2.1408629969300694,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.00300000000000001,0.01194045787803893,1,1
dev_a,173,Cc1ccnc(N=Cc2nc(-c3ccccc3Br)oc2O)c1,1,-1.8199091332412085,-2.105695401102884,-2.105695401102884,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.002999999999999995,0.006764777913033852,1,1
dev_a,173,Cc1ccnc(N=Cc2nc(-c3ccccc3Br)oc2O)c1,2,-1.9674939391757196,-2.195621968895613,-2.195621968895613,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0029999999999999988,0.009977293146581778,1,1
dev_a,173,C=CCN1CC[NH+](C(c2ccc(Cl)cc2)c2nnnn2CCc2ccc(OC)c(OC)c2)CC1,0,-2.5927036109479036,-2.7634269187287495,-2.7634269187287495,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.002999999999999994,0.007415500921448539,1,1
dev_a,173,C=CCN1CC[NH+](C(c2ccc(Cl)cc2)c2nnnn2CCc2ccc(OC)c(OC)c2)CC1,1,-2.5344872708809163,-2.7144320716928427,-2.7144320716928427,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.002999999999999978,0.008490160161935543,1,1
dev_a,173,C=CCN1CC[NH+](C(c2ccc(Cl)cc2)c2nnnn2CCc2ccc(OC)c(OC)c2)CC1,2,-2.5425818265263587,-2.730479496122727,-2.730479496122727,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.003000000000000008,0.007694339127715663,1,1
dev_a,173,O=C(COc1ccccc1[N+](=O)[O-])Nc1ccc2oc(=O)ccc2c1,0,-1.9380333348470298,-2.156693765242435,-2.156693765242435,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.0029999999999999914,0.006449816455840925,1,1
dev_a,173,O=C(COc1ccccc1[N+](=O)[O-])Nc1ccc2oc(=O)ccc2c1,1,-2.161475100109352,-2.3768982399331233,-2.3768982399331233,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.0029999999999999836,0.0058462854166783495,1,1
dev_a,173,O=C(COc1ccccc1[N+](=O)[O-])Nc1ccc2oc(=O)ccc2c1,2,-1.9689960110302964,-2.247761424155699,-2.247761424155699,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.003000000000000006,0.007936749083067764,1,1
dev_a,173,Cc1ccnc(N2CCC(C(=O)Nc3nnc(C)s3)CC2)n1,0,-2.436614504130482,-2.561205502417351,-2.561205502417351,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.002999999999999997,0.006594497831728106,1,1
dev_a,173,Cc1ccnc(N2CCC(C(=O)Nc3nnc(C)s3)CC2)n1,1,-2.6123098032311045,-2.740627077119677,-2.740627077119677,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.0030000000000000157,0.007012232432896912,1,1
dev_a,173,Cc1ccnc(N2CCC(C(=O)Nc3nnc(C)s3)CC2)n1,2,-2.610239897330572,-2.768925317330054,-2.768925317330054,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.0029999999999999875,0.00846257804816808,1,1
dev_a,173,O=C(CN1C(=O)COc2ccc(Cl)cc21)Nc1ccc(N2CCOCC2)cc1,0,-2.469728661818442,-2.6860136044755594,-2.6860136044755594,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.0030000000000000204,0.006709475862325595,1,1
dev_a,173,O=C(CN1C(=O)COc2ccc(Cl)cc21)Nc1ccc(N2CCOCC2)cc1,1,-2.59302531515801,-2.7894967286889023,-2.7894967286889023,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.003000000000000009,0.008088165767789634,1,1
dev_a,173,O=C(CN1C(=O)COc2ccc(Cl)cc21)Nc1ccc(N2CCOCC2)cc1,2,-2.440251410647856,-2.6822371901335886,-2.6822371901335886,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.002999999999999995,0.00752972830635328,1,1
dev_a,173,O=C(NNC(=O)c1cc2ccccc2cc1O)Nc1ccc(F)cc1F,0,-2.3859085378911065,-2.6604737440164046,-2.6604737440164046,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.0029999999999999914,0.007388970568967053,1,1
dev_a,173,O=C(NNC(=O)c1cc2ccccc2cc1O)Nc1ccc(F)cc1F,1,-2.529546697852522,-2.742328256380169,-2.742328256380169,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0030000000000000044,0.00753381885055727,1,1
dev_a,173,O=C(NNC(=O)c1cc2ccccc2cc1O)Nc1ccc(F)cc1F,2,-2.596720192359495,-2.8148904236189676,-2.8148904236189676,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0030000000000000027,0.00927327489050874,1,1
dev_a,173,CN(C)C(CNC(=O)c1cnc(Cl)c(Cl)c1)c1ccccc1,0,-2.722813957938114,-2.860221215344967,-2.860221215344967,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.0030000000000000243,0.0067828779109894355,1,1
dev_a,173,CN(C)C(CNC(=O)c1cnc(Cl)c(Cl)c1)c1ccccc1,1,-2.432369480380589,-2.6218966559082637,-2.6218966559082637,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0030000000000000113,0.008759282693138918,1,1
dev_a,173,CN(C)C(CNC(=O)c1cnc(Cl)c(Cl)c1)c1ccccc1,2,-2.671299688902062,-2.829193033540318,-2.829193033540318,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.002999999999999993,0.007009717065857271,1,1
dev_a,173,N#CCN1CCN(c2ccc(C(F)(F)F)cc2)CC1,0,-2.8120658600872677,-2.964462584742729,-2.964462584742729,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0030000000000000196,0.010328976149252721,1,1
dev_a,173,N#CCN1CCN(c2ccc(C(F)(F)F)cc2)CC1,1,-2.6321723272990862,-2.836670084724155,-2.836670084724155,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0029999999999999905,0.007618765639219187,1,1
dev_a,173,N#CCN1CCN(c2ccc(C(F)(F)F)cc2)CC1,2,-2.811370376359537,-2.9271897868467214,-2.9271897868467214,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.003000000000000003,0.0073761565645218885,1,1
dev_a,173,CCOC(=O)N1CCN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1,0,-2.6764743434056157,-2.863658219818088,-2.863658219818088,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0030000000000000066,0.006815793126198177,1,1
dev_a,173,CCOC(=O)N1CCN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1,1,-2.5036505337705126,-2.708096264157372,-2.708096264157372,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0029999999999999892,0.008922027059973641,1,1
dev_a,173,CCOC(=O)N1CCN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1,2,-2.6177441573368876,-2.813187979985871,-2.813187979985871,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.0030000000000000174,0.009191975543099955,1,1
dev_a,173,O=C(O)_C=C_c1ccc2c(c1)OCCO2,0,-2.1022100090057214,-2.3169131116404285,-2.3169131116404285,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.003000000000000011,0.006820920821053231,1,1
dev_a,173,O=C(O)_C=C_c1ccc2c(c1)OCCO2,1,-2.1895151061467195,-2.363264541732708,-2.363264541732708,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0029999999999999797,0.006107958559266794,1,1
dev_a,173,O=C(O)_C=C_c1ccc2c(c1)OCCO2,2,-2.244539360656581,-2.394272805704903,-2.394272805704903,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0029999999999999858,0.007166887236437767,1,1
dev_a,173,COc1ccc(-c2nc([NH2+]CCCN(C)C)c3ccccc3n2)cc1,0,-2.3989064355521506,-2.5909459292946613,-2.5909459292946613,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.002999999999999983,0.006692768478404374,1,1
dev_a,173,COc1ccc(-c2nc([NH2+]CCCN(C)C)c3ccccc3n2)cc1,1,-2.2798275046049863,-2.5338283820008347,-2.5338283820008347,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.0030000000000000187,0.009264397778179391,1,1
dev_a,173,COc1ccc(-c2nc([NH2+]CCCN(C)C)c3ccccc3n2)cc1,2,-2.3308964940995764,-2.557946399343866,-2.557946399343866,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0029999999999999957,0.010052916211352798,1,1
dev_b,173,COc1ccc(NC(=O)C(F)(F)F)cc1OC,0,-2.0883711224130663,-2.3056068020175697,-2.3056068020175697,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0030000000000000165,0.007584515057024019,1,1
dev_b,173,COc1ccc(NC(=O)C(F)(F)F)cc1OC,1,-2.2009399516818666,-2.356444053539987,-2.356444053539987,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.00300000000000002,0.007560569743848551,1,1
dev_b,173,COc1ccc(NC(=O)C(F)(F)F)cc1OC,2,-2.189571005636837,-2.362843103751799,-2.362843103751799,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.002999999999999995,0.00900809549712603,1,1
dev_b,173,c1cc2c(cc1-c1csc(N[NH2+]C3=NCCCCC3)n1)OCCO2,0,-0.9163956673124192,-1.253279603261686,-1.253279603261686,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.002999999999999986,0.0073256948157167335,1,1
dev_b,173,c1cc2c(cc1-c1csc(N[NH2+]C3=NCCCCC3)n1)OCCO2,1,-1.8263808914457702,-2.046532239149724,-2.046532239149724,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.0029999999999999905,0.006640673688115436,1,1
dev_b,173,c1cc2c(cc1-c1csc(N[NH2+]C3=NCCCCC3)n1)OCCO2,2,-1.7014159443421408,-1.975254390931054,-1.975254390931054,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.0029999999999999923,0.009460395195321955,1,1
dev_b,173,O=C(N_N=C_c1cccc2ccccc12)c1cc2ccccc2o1,0,-2.59942580332707,-2.812698768433176,-2.812698768433176,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.0029999999999999966,0.007577310165669316,1,1
dev_b,173,O=C(N_N=C_c1cccc2ccccc12)c1cc2ccccc2o1,1,-2.676712121527367,-2.8434789933479503,-2.8434789933479503,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.0029999999999999905,0.005966486463413261,1,1
dev_b,173,O=C(N_N=C_c1cccc2ccccc12)c1cc2ccccc2o1,2,-2.5029226275002445,-2.713029478927994,-2.713029478927994,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0029999999999999996,0.006980097074350892,1,1
dev_b,173,CCCCNc1nc2ccccc2n1CC(=O)Nc1c(C)cccc1CC,0,-2.6674153361921134,-2.824088103375835,-2.824088103375835,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.002999999999999992,0.008772695201515962,1,1
dev_b,173,CCCCNc1nc2ccccc2n1CC(=O)Nc1c(C)cccc1CC,1,-2.6939269272148527,-2.830923775848567,-2.830923775848567,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.002999999999999982,0.008150246687427157,1,1
dev_b,173,CCCCNc1nc2ccccc2n1CC(=O)Nc1c(C)cccc1CC,2,-2.722273103430398,-2.84427573886361,-2.84427573886361,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0030000000000000335,0.00715159443042649,1,1
dev_b,173,CCOC(=O)CSc1nc2cc(C(=O)N3CCC(C(N)=O)CC3)ccc2c(=O)n1C1CCCCC1,0,-2.4703458286371114,-2.4703458286371114,-2.5251720389092958,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.25,0.0007500000000000418,0.0022321979851220764,1,1
dev_b,173,CCOC(=O)CSc1nc2cc(C(=O)N3CCC(C(N)=O)CC3)ccc2c(=O)n1C1CCCCC1,1,-2.6542393726682265,-2.6542393726682265,-2.7905928427380124,1,1,1,0.10520807394297904,0.10520807394297904,0.08082074755835,0,0,0,1,0,0,0,1.0,0.00300000000000001,0.012492542817991422,1,1
dev_b,173,CCOC(=O)CSc1nc2cc(C(=O)N3CCC(C(N)=O)CC3)ccc2c(=O)n1C1CCCCC1,2,-2.5008044778185026,-2.5008044778185026,-2.548960456373387,1,1,1,0.17515284830336997,0.17515284830336997,0.16899537013965293,0,0,0,1,0,0,0,0.25,0.0007499999999999963,0.003107189706309665,1,1
dev_b,173,CCOC(=O)C1CCCN(C(=O)c2cc(Nc3ccc(OC)cc3)nc3ccccc23)C1,0,-2.47121566389933,-2.709822232577766,-2.709822232577766,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.003000000000000007,0.008053968876299188,1,1
dev_b,173,CCOC(=O)C1CCCN(C(=O)c2cc(Nc3ccc(OC)cc3)nc3ccccc23)C1,1,-2.6510026247095864,-2.8443809694992916,-2.8443809694992916,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0030000000000000204,0.009214577277132081,1,1
dev_b,173,CCOC(=O)C1CCCN(C(=O)c2cc(Nc3ccc(OC)cc3)nc3ccccc23)C1,2,-2.4454749765990518,-2.650176812714853,-2.650176812714853,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.002999999999999968,0.006516541361013147,1,1
dev_b,173,Cc1ccc(N(C)C(=O)CCNC(=O)Cn2cnc3ccccc3c2=O)cc1C,0,-2.4144087051332086,-2.6413440961013412,-2.6413440961013412,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0029999999999999996,0.007437769806443121,1,1
dev_b,173,Cc1ccc(N(C)C(=O)CCNC(=O)Cn2cnc3ccccc3c2=O)cc1C,1,-2.560628900074297,-2.750681849920997,-2.750681849920997,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0029999999999999844,0.0058513922018313845,1,1
dev_b,173,Cc1ccc(N(C)C(=O)CCNC(=O)Cn2cnc3ccccc3c2=O)cc1C,2,-2.6900117329221356,-2.817800985018323,-2.817800985018323,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0030000000000000005,0.007907717221110595,1,1
dev_b,173,COc1ccccc1NC(=O)_C(C#N)=C_c1cc([N+](=O)[O-])ccc1N1CCCC1,0,-1.9254454274321324,-2.1456490244928252,-2.1456490244928252,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0030000000000000343,0.00678312690822137,1,1
dev_b,173,COc1ccccc1NC(=O)_C(C#N)=C_c1cc([N+](=O)[O-])ccc1N1CCCC1,1,-2.348257036070125,-2.5677712327053066,-2.5677712327053066,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0029999999999999953,0.007070246889226108,1,1
dev_b,173,COc1ccccc1NC(=O)_C(C#N)=C_c1cc([N+](=O)[O-])ccc1N1CCCC1,2,-2.2832372902157676,-2.515768972626332,-2.515768972626332,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0030000000000000014,0.007585450299940481,1,1
dev_b,173,Cc1nn(C)cc1CN(C)C(=O)c1cc(COc2ccc(F)cc2F)on1,0,-2.6640401606536566,-2.797119104237641,-2.797119104237641,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.002999999999999972,0.007712599281820934,1,1
dev_b,173,Cc1nn(C)cc1CN(C)C(=O)c1cc(COc2ccc(F)cc2F)on1,1,-2.3568578627625407,-2.5003344200564905,-2.5003344200564905,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.00300000000000002,0.00769438702075606,1,1
dev_b,173,Cc1nn(C)cc1CN(C)C(=O)c1cc(COc2ccc(F)cc2F)on1,2,-2.492647619677183,-2.610298173965393,-2.610298173965393,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.0030000000000000243,0.008134319788433996,1,1
dev_b,173,COc1ccc(C(=O)NCc2nnc(SCC(=O)N3CCc4ccccc43)o2)cc1OC,0,-2.1835650616491318,-2.372833173333341,-2.372833173333341,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.0029999999999999875,0.00804858921958742,1,1
dev_b,173,COc1ccc(C(=O)NCc2nnc(SCC(=O)N3CCc4ccccc43)o2)cc1OC,1,-2.050087271870989,-2.2889146342672984,-2.2889146342672984,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.0029999999999999988,0.007339514211576254,1,1
dev_b,173,COc1ccc(C(=O)NCc2nnc(SCC(=O)N3CCc4ccccc43)o2)cc1OC,2,-2.0261230176691796,-2.2364815950417687,-2.2364815950417687,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.0029999999999999892,0.009476569007996295,1,1
dev_b,173,O=C(Nc1cccc2ncccc12)c1cc(Br)ccc1Cl,0,-2.7175217535033576,-2.8573917712402634,-2.8573917712402634,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.00299999999999998,0.007421902321827952,1,1
dev_b,173,O=C(Nc1cccc2ncccc12)c1cc(Br)ccc1Cl,1,-2.72800254628438,-2.9516738839736822,-2.9516738839736822,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0030000000000000213,0.006974261752325317,1,1
dev_b,173,O=C(Nc1cccc2ncccc12)c1cc(Br)ccc1Cl,2,-2.6899289612681105,-2.905081016934372,-2.905081016934372,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0029999999999999923,0.0072232426723239885,1,1
dev_b,173,O=c1c(_C=N_O)coc2ccc3ccccc3c12,0,-1.5444004374292981,-1.826143381204306,-1.826143381204306,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.003000000000000009,0.006842630128046674,1,1
dev_b,173,O=c1c(_C=N_O)coc2ccc3ccccc3c12,1,-1.31603480818911,-1.6703262590838832,-1.6703262590838832,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.003000000000000028,0.00831103679223551,1,1
dev_b,173,O=c1c(_C=N_O)coc2ccc3ccccc3c12,2,-1.6197352431577683,-1.848265715998103,-1.848265715998103,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.002999999999999985,0.0069103295751432375,1,1
dev_b,173,O=C(_C=C_c1ccccc1Cl)Nc1ccncc1,0,-2.880062653939453,-2.9820389809176664,-2.9820389809176664,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.0030000000000000274,0.007180538734484305,1,1
dev_b,173,O=C(_C=C_c1ccccc1Cl)Nc1ccncc1,1,-2.79926340911853,-2.8719605308184937,-2.8719605308184937,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.002999999999999964,0.00764258465317323,1,1
dev_b,173,O=C(_C=C_c1ccccc1Cl)Nc1ccncc1,2,-2.6317314648073244,-2.8068341081041437,-2.8068341081041437,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.0030000000000000044,0.007810329856587613,1,1
dev_b,173,CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1)c1ccccn1,0,-2.612774138783283,-2.8000985705060115,-2.8000985705060115,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.0029999999999999884,0.00737377224858188,1,1
dev_b,173,CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1)c1ccccn1,1,-2.1905697297412448,-2.49728184643081,-2.49728184643081,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0030000000000000118,0.0077047622340899406,1,1
dev_b,173,CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1)c1ccccn1,2,-2.6219088855317674,-2.8036053561399115,-2.8036053561399115,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.002999999999999996,0.006533834759359319,1,1
dev_b,173,CC(C)[C@@H]1C=C(C(=O)O)O[C@H](OCCCCO)C1,0,-2.089961403163729,-2.350033721509868,-2.350033721509868,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.003000000000000019,0.006855777018121825,1,1
dev_b,173,CC(C)[C@@H]1C=C(C(=O)O)O[C@H](OCCCCO)C1,1,-2.6392418464715934,-2.798703086363863,-2.798703086363863,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.002999999999999966,0.006868400392089773,1,1
dev_b,173,CC(C)[C@@H]1C=C(C(=O)O)O[C@H](OCCCCO)C1,2,-2.4881315363751515,-2.6835829809534584,-2.6835829809534584,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0030000000000000157,0.010572017118532518,1,1
dev_b,173,O=C(CN1C(=O)c2cccc([N+](=O)[O-])c2C1=O)N1CCN(c2ccc(F)cc2)CC1,0,-1.9510908170206809,-2.192372187540925,-2.192372187540925,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0030000000000000083,0.011371271391898597,1,1
dev_b,173,O=C(CN1C(=O)c2cccc([N+](=O)[O-])c2C1=O)N1CCN(c2ccc(F)cc2)CC1,1,-1.8472859252976332,-2.0957771957548483,-2.0957771957548488,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.00300000000000002,0.007400997967952346,1,1
dev_b,173,O=C(CN1C(=O)c2cccc([N+](=O)[O-])c2C1=O)N1CCN(c2ccc(F)cc2)CC1,2,-2.0849813989756694,-2.293846683969191,-2.293846683969191,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.003000000000000005,0.006476658469498229,1,1
dev_b,173,O=C(NC1CCCCC1)c1cc(-c2ccccn2)nc2ccccc12,0,-2.679892917704743,-2.8862478488644268,-2.8862478488644268,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.0029999999999999892,0.010423017024539172,1,1
dev_b,173,O=C(NC1CCCCC1)c1cc(-c2ccccn2)nc2ccccc12,1,-2.7611610800353925,-2.9447716293182866,-2.9447716293182866,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0.0030000000000000096,0.007974352421040188,1,1
